business_id,gold_summ,gen_summ,review1,review2,review3,review4,review5,review6,review7,review8
jLTJw1Gm9Q9KG-iS2PWkpA,"The overall dining experience at American Gypsy Cafe is excellent. The food is tasty, the portions are generous, and the prices are very reasonable. The sanitary conditions are perhaps questionable, as ants were spotted in the kitchen. Still, the quality of the service and food make this a great choice for Persian dining.",I love this place. I have been coming here for years and have never been disappointed. The food is delicious and the service is great. I highly recommend this place!,"it was a nice place in a very odd spot. hard to find entrance and i don't think their vents work very well in kitchen since it was extremely smokey when we walked in. they don't have fountain soda only cans, so no free refills. the food was ok. not anything i really think we would go back for though.",eaten there twice so far and both time everything has been excellent. very tasty food and the owner actually goes in the back and cooks it all up himself. falafel appetizer and hummus are great starters and the beef koobideh kabobs are great. my friend had the chicken koobideh kabob and loved it. lunch specials have great deals too.,this is probably my favorite persian cuisine resturant in vegas. the place is nicely decorated and very clean. i am very impressed with their food: the portions are huge and the food is delicious. i have tried their lamb shank and beef kebab.... amazing!,i saw ants in the kitchen area on the way to bathroom. do not eat here!!! omg unsanitary. be aware!! i canceled my order and left asap. you could get staph infection from ants and other bugs. costumer beware!,"i highly recommend american gypsy cafe. i stop by for lunch or dinner whenever i'm in vegas. i have ordered pretty much everything on the menu, and i have never been disappointed. great food, great service, great all around dining experience!",i am very excited that i found this restaurant. they offer a very good lunch special menu with good prices for generous portions of delicious food. i plan on returning often. the beef koobideh kabob was succulent and the side salad was refreshingly bright.,"if you are looking for great iranian (persian) or mediterranean food this is the place to go! they have the best food and the greatest customer service. if you are in vegas stop by this place, don't miss out on it!","great food and we had a great time here interfering a party that seemed to be going on here. the family platter we got was sooo good, would definitely return! i also really liked the sour milk yogurt drink they have here."
joTw5858fDh3Y_rF0NDOsg,"The food and service of this bar and restaurant are very hit-or-miss. Sometimes the service is fine, but often it is very slow, even when the restaurant is not busy. The food can be good, but can also be slow, cold, and stuffed with cheap fillers like shredded lettuce. This place is not very well recommended.","The food was okay, but the service was terrible. Even when I asked for a refill I had to ask for water. It was a little pricey for what it was. I will not be back.","great service, reasonable prices, and generous portions. what more could you ask for? how about good food! my lunch special of beef enchiladas were flavorful and came with lettuce, tomato, and sour cream. the standard sides of rice and beans were moist and delicious. chips and salsa were, like the entire meal, several notches above average.","best fish taco i've had since leaving south florida!! great bartender too! can't remember his name but he was super fun, pretty buff, and was always doing something! lol highly recommend going for a magi taco. that's the only thing i tried and it was so good i ordered another! can't wait to go back.",the service was okay. the food is awful. i don't want a chicken taco that is full of lettuce. let alone all of them are just stuffed with lettuce and hardly any meat. not to mention food was not very hot when it got to the table. i will not eat there again.,i am an arizona native i used to love this place. what happened!!! this place is gross. i ordered the burrito enchilada style gross! the chips were cold i hate that. the service was fine but the food was horrible. never going back!!!!!! !,"this place was tasty even though my the meat on my taco salad was a little dry. it had a great atmosphere that would be great for families. they were super helpful with any questions i had and always kept my glass full. overall, i had a great time.",went in for lunch today the place was actually pretty empty so i was surprised at how long it took the food was good not amazing but good would go back. for some reason i just think the one on northern was always better when i was growing up,"just left, didn't get waited on after 15 minutes of being in the bar area. bartender / server saw me standing at end of the bar, ignored me, served 2 men that were there at least 10 minutes after we walked in.",i've been twice now. .once at lunch and once at happy hour... service is terrible. at 1130 we waited for 10 min before being acknowledged and brought to a take. hh we waited for drinks we waited for food.
k9RUMKASTB6QZ-NkfnN8Fg,"Eno Vino bar is renowned for excellent drinks and an impressive view of the Capital worth experiencing. Service quality is great and staff are dedicated. Drinks menu is comprehensive and dishes comprise tasty small plates. Overall, a recommended place.","If you're looking for a great view of the Capitol, this is the place to go with friends and have an awesome time. The food is delicious and the service is top notch. I've never had a bad experience.","what can i say, eno vino is one of my top 5 in madtown. the small plates are better than full meals at some places, and of course the wine selection is outstanding. but probably the most significant draw that really puts the icing on the cake is the location and view. great photo ops and ambience for a nice barolo and bruschetta plate.","eno vino never fails to impress. i've been here during peak hours, and at times when i'm one of 5 people in the bar. each and every time, i've been made to feel special! from long conversations about wine <UNK> methods, to getting free food because of minor chef mistakes, eno vino has proven they are dedicated to customer service",go for drinks and the great view but not for the food. the scallops were tasty but heirloom tomatoes and burrata had little flavor. skip the underdone bruschetta. it was cold and prosciutto had an unexpected sweet taste. the waitress was nice and didn't charge us for the uneaten appetizer. nice drink menu with reasonably priced wine.,this place is awesome. first of all great views and cocktails are pretty good. they know how to shake and stir em. we had a shit ton of stuff i was there for a work function with work so it all kind of <UNK> together but we literally had at least two of everything i was disappointed with nothing.,what fantastic views of madison from eno vino downtown! this bar is an amazing addition to the downtown scene. my husband and i went on a busy saturday night and despite it being quite busy we were able to find a spot fairly quickly. i highly recommend visiting this hip bar & bistro!,i live the original eno vino way better in term of serving speed and quality of services including the way cheeseboard is not being served with wood board here in downtown location. foods are still good. but table is small. ac is not strong. and very very noisy,"don't know why i didn't stop in sooner, it's bright and loud with excellent views of the capital area. they have a solid drink menu and small plates. of all the plates we had the goat cheese tortellini really stood out! parking nearby.","wowee sooo delicious and the view is great of the capital. different kinds of bruschetta., shrimp ceviche, and calamari fries with a great spicy dipping tomato sauce. we wanted to try the truffle fries but couldn't fit them."
kUuMZR8fPZjiCVcwPoNKlg,The menu is the shining star by far! The variety of brunch ideas and craft beers is endless. The wait staff are incredibly friendly and helpful. Sometimes has longer waits depending on the time of day. The cooks come up with really creative and delicious options. Overall pure indulgence for a sweet tooth with a great vibe!,"This is a great place to go for brunch. The food is always fresh and tasty. The service is great and the food has always been top notch. If you haven't tried it, you'll regret it!","had a good experience at the wexford location. we both ordered burgers that were tasty with a good bun and the fries were top notch. friendly and attentive servers as well. the menu selection is nice with lots of sandwiches, wraps, and salads. the beer selection is decent as well. overall, good experience and we'll go back!",this place is always delicious. the brunch is awesome and they have mimosas with options for juice. i asked for light orange juice and they added the perfect amount. the sweet potato tots are good but the dipping sauce was even better. they always have great specials and happy hours. the burgers were perfect cooked to order and the staff was friendly,"not yo 'stereotypical dive bar with a healthy craft draft list and some unexpected twists on burgers, sammies, and appetizers. the sweet potato tots will satisfy even the sweetest of tooths especially with the cinnamon + brown sugar butter dip that comes with. surprisingly addictive. props to the service on a very busy pens night playoff win!","this is one of my favorite places to go. their food is all fantastic, unique and delicious appetizers and the have a great happy hour. i would say prices are the middle of the road. it's always freezing in there, as a heads up- but the food is worth it! definitely recommend!","so disappointed! this is our standard brunch spot with friends and it's always been great until this visit. portions were very small, most of our orders were incorrect and the quality of ingredients has gone way down. this place used to be great, not sure what's happened.",i eat here regularly. it is family favorite. you get better service if you sit at the bar rather than at a table. tuesday is 1 / 2 off sandwiches and wednesday is 1 / 2 off basic burgers. if you like micro brews they always have many on tap.,not a good place to take your kids! the spaghetti sauce is to spicy for your kids to eat. also the grilled cheese was burnt. we had to go to a fast food restaurant after leaving this place to get our kids something to eat.,great menu - lots of different menu ideas for the area! love the thai salad and homewrecker sandwich! ruben rolls are awesome for happy hour! happy hour is super busy so get there earlier or be prepared to wait a hot minute! !
keJGpYownJ-j2zQJ5huvqg,"In the neighborhood, it's definitely the best burger. The staff can be either hit or miss, but the food is very good. There is an outside seating and also a good beer selection. The bar is pretty cool around a neat area in town. The Mac n Cheese variety are much and pretty good. The atmosphere is very relaxing.",Great place to hang out with friends and watch a game. The food was great and the service was very friendly. I would definitely recommend this place if you're in the area.,"good local hang out! the staff can be hit or miss but the food is always good.my favorites are the fried pickles and the grilled cheese burger. it's definitely the best burger in the <UNK> have a good beer selection as well with outside seating, as long as it's not too cold.","we hiked up [what felt like] a bazillion hills to get here and i can't be upset about it because everything was so good. it was saturday brunch and we had the mimosas, which seemed heavy on the champagne so no complaints. everyone loved every item they ordered.","great food, great service. great spot to watch the game! this place has an awesome atmosphere! they have so many selection on beer! the prices are terrible! i would for sure recommend this spot for lunch, happy hour or just a great pre game spot!",what a great local bar / restaurant. the menu is phenomenal and the waitstaff is very attentive and fun. this place is a must try for anyone new to the mountain or those who want to have a great night. we love it h,great find for visitors from out of town. we are for work and don't like chains. we found <UNK> tavern on yelp. we thought the reviews sounded great so we came on over for dinner. our waitress katelyn was fabulous.,made a reservation an hour an advance and we're told we had a 45 minute wait upon arrival. could not order from the normal menu (which is a shame because it looked great) and could only get a breakfast brunch.,pretty cool bar and a neat area of town. off the beaten path of regular tourist attractions. place has been around for a long time and the mac n cheese options are plentiful and pretty good. relaxed atmosphere and good service.,"brunch with the wife and some friends great food and service i would recommend the bloody mary very good - top notch even we really like the atmosphere, the new bar area looks great! we will definitely be back for dinner and drinks"
lC1bj0QhHp8cyzUtvrmeBQ,"Pussycat Gelato is popular for its well known, creamy and flavorful gelato which always exceed expectations. There are various exciting flavors and customers are allowed to try samples before choosing. Staff and management are remarkably pleasant and enthusiastic about their craft. Overall highly recommended.","This place is the best gelato I've ever had in my life. The owners are very friendly and helpful. The gelato is delicious! I would highly recommend this place. If you're in the area, this is your place!","my 9 year old son and i tried pussycat gelato for the 1st time. the gelato was amazing and we would return from ahwatukee again. the partners who own the shop were generous in telling us all about the gelato and providing numerous samples. when my 9 year old couldn't decide what flavor, the owner allowed him to have 4 flavors in his cup.",the name caught our eye and the posters on the wall. hahaha. the guys working were so friendly! and their gelato is delicious and they had some unique flavors. i ended up with the espresso toffee dream and the double chocolate. it was sooooo good! esp the espresso toffee! it was so flavorful yet not overpowering. prices are reasonable too!,this place was fantastic! the flavors were both fresh and intense. the young man that waited on us was so pleasant and friendly. i eat ice cream every single day and i can honestly tell you that this is the best ice cream / gelato / yogurt total experience i have ever had. don't miss a visit here.,the best gelato! i always go with my family and recommend my clients here. the shop is super cute inside and the owners are so nice and welcoming all the time. you can try samples which makes it hard cause they are all so good! highly recommended! !,"best gelato, so creamy and full of flavor! the cheesecake gelato tastes like actual cheesecake! and you can sample every flavor if you want! the creamy cookie is also delicious! a perfect treat for a hot arizona day! i can't wait to come back!","yes! real, creamy, flavorful gelato. the best i've had. i had peanut butter with a little scoop of banana recommended by the owner. my husband had champagne with a little chocolate. this will be our new place. goodbye gelato spot.","great taste and consistency. you must stop here. perfect size of small bowl, efficient checkout, owners are smart, generous with tastings, enthusiastic about their craft. wish we had one in nashville...... in my street.... in my house.","sensational out of this world, frederick is the most gracious host you will ever find. as for his hand crafted gelato hands down better than italy or any other countries i have visited!, i wish i lived her i would move in"
mBeZ3dQzUPV60Oa26k3qHw,The theater is clean and the workers are always friendly. It gets a bit busy at times but is well taken care of. The parking lot has plenty of space and the theater seats are nice and cozy. Can be a bit pricey but there are some good deals on offer. Overall a quality theater experience.,Love this theater. It's clean and the staff is always friendly and helpful. I would recommend this place to anyone looking for a new place to get your popcorn or drink.,happy to be a harkins customer. prices for concessions are steep but that is somewhat expected. i like that they give you a free popcorn if you buy a $25 gift card. use the gift card to pay for tickets and other goodies. upgrade to a large popcorn and save the bag for next time. nice way to get more for your dollar.,i love this movie. clean. friendly. management is always on their employees about customer service. they are a bit pricey but worth it. i always go an hour early because the theatre gets busy quick. love the shopping and food around it. always clean and on time. awesome experience,"godzilla was awesome, this harkins theaters was very busy, more than normal or maybe because its the weekend. either way we enjoyed our movie and the staffs are friendly and theater was very clean and well taken care of. no trash on the floor and everything was just great.",love this theatre it's always clean and is never packed. unlike harkins gateway on 99th ave and mcdowell which always is over crowded with people. great places to shop and eat after or before a movie. i would recommend this theatre to anybody.,like i mentioned before.... very clean well kept place. went back and they made my salt free popcorn with a smile and no hair! managers contacted me and made sure to ask employees to pull hair back. definitely the cleanest theater in town.,"love it here there's always plenty of room harkins theatres and lots of things to do in this little shopping plaza, there's lots of good food a lots of good shopping around here all the family and kids living around here it's nice","i agree with many of the other reviews! harkins has great customer service, i love the loyalty <UNK> location is nice, good parking, chairs and everything still comfortable. great popcorn, they have dr. pepper (my fave).","harkins is an amazing company. they offer the best perks! but this location has <UNK>, goddamnit.... this woman is smoking hot with that amazing red <UNK> with the old style seats i'm coming here just to catch a glimpse."
mSibSn9jCe8zKNyPOhyysg,"An absolute favorite is Siracha Honey Pork Shoulder. Such a unique food and experience. Super reasonable prices and superb flavor. This will turn out to be the latest hottest spot in east valley. Ambiance is so nice, workers are pleasant and a very cool hangout place. The service is great.","This place is the best Korean restaurant I have ever been to. The staff is extremely friendly and helpful. The food is so good, and the prices are fair. We will definitely be back!","service is slow, have to ask for refills or slurp your straw. daeji bulgogi, short ribs, and bulgogi are as good as any other kbbq. kim chi chigae and dumpling tofu soup not good, the flavor is just not right. side dishes are average. takamatsu was way better. no kimbap. probably won't be back.","great service! i liked it when it was takamatsu, but now they are arirang, all the ban chan were fresher, the server took the time to get to know us, and unlike the last few visits when it was still takamatsu, they weren't out of a single item we ordered! love the new owners.",this place is pretty good. there are not a lot of korean bbq spots in arizona that actually have grills. we sat in a nice booth and the table had a grill. the side dishes are not as good as other places. the meats were delicious. overall we enjoyed this place and will be going back.,never coming back to this place because we waited for 1 hour for food only to tell us that our order was never in! lol. this place is such a joke and always will be. horrible service. we will be telling our friends and family not to come here!,my first time to this place and it was so delicious. the siracha honey pork shoulder was our absolute favorite! such unique food and a unique experience. we are stuffed! the prices are super reasonable and the flavor is superb. we will definitely be back.,"this will become the newest hottest spot in the east valley! food is amazing, ambiance is very nice, workers are so pleasant, very nice hangout place! come and try their bbq or try their restaurant menu. you won't be disappointed!",never coming back to this restaurant again! the staff is very unprofessional and disrespectful. my husband found a hair in his food and the manager didn't want to re-make his order nor give him a refund. stay away from this restaurant!,"came here at 11: 30 am first, i just couldn't handle the smell. and asked to use the grill for all you can eat. apparently they don't do all you can eat around that time. i'm disappointed"
mhMhYsmJB4t0-ok1ABvNBg,"It is located in a small plaza and parking can be challenging. There is a neighborhood feel to it and the staffs are friendly. The food and drinks are great. Great wine bar and new beer. The fries and steak are the most tender and the taste is amazing, but the price is not the cheapest.","Delicious food, great service, and a wide selection of beers. I had the charcuterie board and it was delicious! Definitely will be back to try more of the menu.","what a great new beer and wine bar! we stopped in for happy hour on friday and really enjoyed it - laid back vibe, super friendly service, and an extensive list of beer and wine selections. i thoroughly enjoyed my portuguese white wine on tap... thanks for the great recommendation! next time we'll bring our dog to enjoy the dog friendly patio.","awesome place. the bar is sleak and clean, the staff is friendly, the draft beer selection is glorious, their craft cocktails are delicious, and hell they even have good food. awesome spot, not the cheapest, but you definitely pay for the atmosphere, the taste, and the generosity. highly recommend you check it out!","super cute! it has a stainless steal look / appearance to it. small location, tucked away in a mini business strip. parking can be a challenge as it is in a small plaza, although i have not encountered not being able to find a parking spot. it has a neighborhood feel to it, with friendly staff.",was recommended to this place by a friend. i was immediately impressed by the depth and breadth of the drink selection. then the food came out... i was blown away!! it was incredible! i definitely recommend this place to anyone participating in exploring local restaurants and finding out the hidden gems that are right around the corner.,"im new to the area to i went to this place to eat tonight, no one welcomed me i had to ask for a menu and a seat. i was never asked if i wanted anything to drink nor was i asked anything so i left. i would not recommend this place if you want any good service.","fantastic vibe, perfected menu of items you'll recognize but completely reimagined to be just better, and a wine selection that even your <UNK> friends will appreciate, in a laid back, inclusive, <UNK> space that is dog- friendly! try it. seriously, try it- the neighborhood is completely turned around.","great food, great drinks (try the sake bloody mary!) and wonderful staff! the steak and fries are the most tender and taste like a $60 steak. also has beautiful burning man art on the wall. i will definitely come back!","recently moved nearby, and was so happy i stopped in! great beer selection that rotates often, so make sure you buy a growler to go if you love what you're drinking, chances are others are loving it too! sliders are bombbbb"
mmKrNeBIIevuNljAWVNgXg,"This nail salon is one of the best in the area. The service is excellent. The staff is knowledgeable, friendly and accommodating. Their work is also excellent, with great attention to detail. Overall, this is a highly recommended nail salon.",This is the best nail salon I have ever been to. Everyone is very friendly and professional. My nails look great and I'm glad I did! I will definitely be coming back to this place.,"my first set of acrylics ever... i decided 27 years was a lot enough time to wait, and i'm so happy with them. i'm not a huge nail person, and was glad to stumble upon this salon. my nail tech was quiet, clean, and very detail-oriented. very pleased with my experience here and i recommend this place.","definitely my new nail salon! everyone is so friendly and kind, i felt so welcomed! b did an amazing job on my nails. he made sure everything was perfect and happily changed something to make me happy. i would highly recommend this place to anyone who wants a + work at a totally affordable price. love it!! :)","seriously the best service i have ever gotten at a tempe nail salon!! i walked in and they helped me right away. nancy helped me pick the perfect color and was very honest and up front about everything! i wanted something very natural and using the dip method, i love my nails! !",tim and tami always always always have the best customer service and do the best nails. i will never go anywhere else. even after weeks my nails look and feel as good as they did when i first got them done! i'm so dedicated i recommend and bring in all my friends!,"amazing service and nails. this is the second time i have been here, they did a perfect job again. they get it done fast yet with precision. everyone is so friendly there too. best nail salon i have ever been too. i'm glad i found it.",golden nails has been my nail place for almost a year so it was surprising to see new management. however b did an amazing job on my coffin chrome nails and nancy was extremely helpful figuring out how i wanted my nails done too. definitely excited to keep coming back!,i really enjoy coming here to get my nails done. they do a wonderful job on both pedis and nails. it is nice and clean inside. they are very friendly and welcoming. it is worth it to stop in and try it out.,i called to make an appointment for later today for 3 adults and 2 kids and the man who answered the phone said 'we only have 2 techs today' we can't do that. poor customer service and i never even went in.
nGuhjKrZjqvB2xodGo7m7Q,The food is of a high quality but the service is horrible. The food takes to long to come out and there is evidence of a lack of cleaning of by the staff. Would recommend getting a health inspector to check over this location before attempting to eat at this location.,"This is the worst sandwich shop I have ever been to. The employees were rude and the food came out cold. The food was just ok, nothing to write home about. I would not recommend this place.","<UNK> five minutes for two sandwiches come on.... staff properly. the new girl at the registrar screwed up the order twice, then we sat 45 minutes for two sandwiches along with the rest of the place of starving people. will never come back! they say they cater it would be scary to see how long they would take to get it to my office!","i decided to have a sandwich and was craving the chewy bread from schlotzsky. so i walked in and got the turkey bacon club on sourdough. it was very good. got the original chips and an ice tea. the store was clean, nice, and has a lot of seating areas. the staff was very friendly and nice.",this place is awesome! they have added breakfast and a freestyle coke machine! there are so many choices and things to try. i love the drive thru and the inside is very comfortable and clean. you can tell that the place has been around awhile but the workers take pride in what they do. delicious! must try!,this location caters to drive-thru. came in to dine-in and they served 12 vehicles while we waited for 2 kids meal and 1 half sandwich. ended up having to go back up and tell them we needed to change it to go. spent 20 minutes inside just to come out with a bag of food to eat in the car.,"giving this a 2 star. just left this location and we waited over 20 min for 2 kids pizza and a turkey sandwhich. the store was not busy and no one told us what was taking so long. when we got our food, there was not even a sorry about the wait. very disappointed in this trip","<UNK> in the am, the sign open wasn't on the mgr didn't even know, the inside was dirty, the soda machine disgusting, the countertops dirty, the floor dirty, the counter where you pick up food had crumbs all over it, this place needs the health department stat! never going back!","i'm truly thankful i work down the street! i love their sandwiches... their reuben is a great 'getting to know reuben' type of sandwich. the saurkraut is good, not too tangy for a novice reuben <UNK> like me. & they serve cinnabon inside.","nasty, rude employees. the bathrooms are horrible. they always close early: went to drive through 20; minutes before closing, and they ignored me. i called, and a girl told me they were closed. not the first time this has happened."
nm9aJr7qQadbkTP6lnXB1Q,"A bar that has been a mainstay in the area for many years. Unfortunately, things have changed for the worse. The staff, barring a few servers, come across as rude. The manager has changed and so has the restaurant. There is now a smell and the food is hit or miss.","Love this place. Food is good but the service is terrible. I've been here a few times and have always been happy with the food. If you don't want to eat at this place, you will not be disappointed.",best local bar. everyday there is a special and friday if u are creative you could get a free lunch. fish is yummy. salads are fresh. terri is so fun. no bad days here. like stacy. she is a hard worker and very friendly. consider this' our place '. closed. sad but true,"service is' ok '. last time we went in we ordered chicken wings. when we got them they were undercooked. yes, we should have said something but we were so grossed out and weren't having the best service experience so we just paid our bill and went on our way.",i love this spot. been coming in for years. they serve their beer in frozen glass and it's always cold & delicious. i also love their wing wednesday deal. 79 cent wings and they have @ 6 flavors. plus they give you choice of fried or grilled. awesome!,yay!!!! it's good to walk into this place and see a familiar faces!! the other bar tenders suck! but megan is the best!!!! she is friendly and knows her shit. un like the other rude nasty bitches working here!! !,"have gone here for over ten years. great customers and good food. however, constant changes in managers (seven in the last three years) <UNK>, and waitresses have convinced me to take my business elsewhere. unfortunately, replacing the old with the new doesn't always work.","if i'm looking for a group of frowny faces from the staff, i know where to go. the bartender was rude and seemed to pay more attention to the people she knew and did more standing around then anything. safe to say i won't be returning","been here a few times.. service is good, food is ok, but its the surroundings are interesting. always smells funky in there.. like bratwurst and an <UNK>. despite this i would return to watch a game or do some off track betting.",wings were amazing. only issue is i went there to watch the afc championship game and the volume being down took away from the environment. but i never checked to see if they could raise the volume so i won't take away from them.
o2O4qWlo4O0aI5oEZsUHBQ,"In Charlotte, this is the best Asian Bistro. Great food, service and atmosphere. The food is very delicious and the ambiance is perfect. The sushi is fresh with an exceptional flavor. The tofu with garlic stir fry and brown rice was amazing. The location is perfect, waiters are tops and the dishes original.","This is the best sushi place in Charlotte. The food is always fresh and delicious. It's a little pricey for what you get, but the service is top notch. I would highly recommend this restaurant to anyone!","i love going to jade for a evening dinner. when the weather is beautiful and you can sit on there patio and enjoy the comings and goings of the people below. it's always a excellent experience! the food is delicious, ambience is perfect for sipping a martini and enjoying good conversation. the sushi menu is long and comes out fresh.","best sushi in clt people! jade is located in the ballantyne area of south charlotte. if you are looking for sushi that is fresh with many unique options this is the spot! they have everything from pad thai to vietnamese, to fresh fish! my favorite is really the sushi, such great food... a must when you are in charlotte!","we went here on a nice night for dinner so we were able to sit outside, which was nice.the food was excellent. we ordered three types of rolls and they were all delicious. they have a good menu of both regular rolls and specialty ones which is nice. they have a good location and i will definitely be back:)",i didn't get the sushi but the 3 other people i was with said it was some of the best they've ever had. i had the garlic stir fry with tofu and brown rice and it was very good. they even got it right when i asked for no mushrooms or water chestnuts.,"top notch restaurant great <UNK> <UNK> clean, more up scale. not <UNK> great.will definitely come back (maybe tomorrow) we have had sushi all over <UNK> and nothing compares to jade. they waiters are <UNK> food is so fresh. they dishes are so <UNK> job jade.....","as a sushi connoisseur, i believe jade serves some of the best sushi in charlotte. it is fresh and has exceptional <UNK>, it is also a tad pricey. even still, the cost is worth it, as their cherry blossom rolls are to die for.","the best asian bistro in all of charlotte!!!! love this place! i have been here more then any other restaurant in the 8 years i've been living here and it is always consistent. great food, great service and great atmosphere!","it's a good thing the food is good, because the service sucks. if you go for lunch and only have an hour, ask for your check as soon as you get your food... might make it out within an hour."
oAq3-dXyDT3k4Mluc1ftTA,"This restaurant provides average quality food for reasonable prices considering the location. The teppenyaki is an especially popular choice. The atmosphere is generally calm, the decor is pleasant and patio seating is available. The service itself has mixed reviews.","This is the best sushi place I've been to in Toronto. The service is friendly and attentive. The food is pretty good, and the portions are generous. I would definitely go back again.",nice place for a good teppanyaki dinner. and pretty reasonably priced considering it's right in the heart of yorkville! it's my go-to whenever i'm in the mood for a no fuss yorkville meal. their sushi rolls are pretty good too. this place gets really busy on weekends and during festival season so make sure you have a reservation!,"the quality of food was average. i've had better sushi at moto sushi (at yonge and sheppard). the waitresses were pretentious and <UNK> it comes to sushi, there are no lunch specials. at all.the cheapest roll is $7 california roll, of average <UNK> would not go to this place again.",sushi was of low-quality. the type you expect to get in the prepackaged food section of your local grocery store. was expecting much better. servers literally reach all the way over the table to grab your water glass. plenty of better options in the area. will not be going back to this place.,"i had the grilled vegetable teppanyaki, and i thought it was ok, nothing particularly special. the service was excellent though -- the waitresses were very stealthy (you barely noticed them clearing your table, etc), the atmosphere is very quiet and calm, and the decor is nice. good for groups!",i had the ribeye steak combo medium rare. it was so soft and buttery and just so good!! the server was so nice and it was just a good time! got there around 2 during the lunch hours and there was no wait time. very good food! very entertaining show!,"i've always loved yamato. i haven't been in a very long time but as i recall, excellent service and the sashimi is always served at the perfect temperature, (i consider this a very important factor with sashimi, as one should)!","came for lunch, the teppenyaki was very good, the chef was fun and entertaining. the prices were incredibly reasonable. i didn't have sushi, but others did and said it was fantastic as well. would come back for sure.",one of my favourite things about. yamato is that it has a patio! the service is friendly and professional and the food is fresh and delicious. i had the $35 sashimi platter; it was generous and really high quality.
oDM09XMN-FG0ii_gdVMrTw,"This location is frustrating to deal with and rarely has pizzas hot and read between 4 - 8 pm, as advertised. They have very poor customer service and it's difficult to get through on the phone at times. Sometimes, the pizzas don't taste great, needing more sauce and cheese. Overall, not recommended.","If I could give zero stars I would. This location is literally one of the worst pizzas I've ever had in my life. They don't have a lot of customers in line and even if you don't want to wait for your pizza to be delivered, it's not ready.","this location is a hit or miss, especially with the employees. since when was a pepperoni pizza with cheese and sauce custom made? i got charged an extra $1 for a custom made pizza when i only ordered a pepperoni deep dish. plus the crust is so hard it taste like it's been sitting for a few hours..",0 stars if i could. we tried twice and both times were the pits. worst pizza hands down. first pie was square and no sauce. dough was bland. second time we got a $5 cheese pie for kids and again.. no sauce there were numerous air bubbles and little cheese. just horrible. never again.,biggest bunch of jerks at this store. i called ahead for a supreme pizza. i gave them my name and even spelled it for them. the little bitch behind the counter was rude. didn't have my name and didn't give a shit either. fucking hoodlums work at this store. go to hungry howies.,"i would hope the owner reads these reviews. he / she needs to find a real manager somebody who can whip this location into shape. i have never been there when they have pizza actually ready for customers that are there. they are always behind, and they have very poor customer service skills.",just spent the last 30 minutes trying to get through on the phone line... it just kept ringing every time i tried. not wasting my time anymore. papa johns actually answers their phone and they are right across the street... save your self some time and aggravation... just take your money elsewhere...,"this location is a joke even 3 years later since i wrote my first review, sign says hot and ready between 4-8, blatant lies. just went at 510 today and nope 15-25 minutes. managers here don't care. why should they of the owners don't do shit about it.",pretty sure if you've been to one little caesars pizza you been to them all i have no complaints about this store every time i order i'm in and out quick. they always have my hot and ready pizzas ready so i'm a happy guy lol,"though they advertise hot and ready from 4-8, they never seem to be prepared. i have to wait 10-15 minutes to get our pizza. frustrating!!! atheist they could say thank you for my patience, but nope. sit and wait..."
oM6TsEcgj4i9McivZnu5EA,"This is a great place for pedicure; clean and nice looking salon offering reasonably priced services. Fast, relaxing and efficient service, caring staff with interesting and warm personalities. Overall a highly recommended place.",Got my nails done here and I will be back. The lady who did my pedicure was very friendly and did a great job on my mani / pedi. I'll be going back for sure!,"fastest fill ever! i walked in expecting to be there at least an hour, but to my surprise was out in half the time. kate did a very through job and gave me exactly what i wanted. i'm pretty picky with nail quality and shape and she did a wonderful job. i will definitely be coming here from now on. :)",i'm sure glad that i didn't listen to the previous reviews. tom did my nails and he did absolutely perfect with them! i will be returning update: a year later and i still love this place! they never disappoint and kim is the best! she always helps me get exactly what i want. the salon is the best!,"i actually loved this place, it wasn't bad at all. the guy who did my pedicure did such a wonderful job... best pedicure i've ever had, and i always go to different places trying to find a good place to go. but after coming here, i think i found my permanent place:)",hadn't been in here in over a year because we had moved. came back and it was just as clean and friendly. had a great relaxing pedicure. reasonably priced and they didn't rush through anything. hope i'm back in the area next time i'm in need of a pedi.,"first time here. not bad for a list bit of me time, and a quick polish change. prices are compatible to other nail salons in the area, and its right next door to a sally's beauty supply were you can pick up a nice bottle of bottle of polish for touch ups.","pretty cool place for toe up keep. i get my feet handled and taken care of and my gal gets both toes and hands taken care of here. small, funny asian girl is funny and kinda a smart ass but makes waiting funny and hearing her talk lol.",honey did an amazing job! sweet girl love my fall nails. she didn't hurt me which is what usually scares me. the last time i came in the girl had cut me.... but i loved my appointment this time! go see her.,i was in the area and called to see if they do walk-ins. they took me right in! very clean and nice looking nail salon. i will definitely come back and get pedicure done again. thanks kim for doing a good job!
